,id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam,primaryPosition
603,8477018,Ben Hutton,/api/v1/people/8477018,Ben,Hutton,15,1993-04-20,26,Brockville,ON,CAN,CAN,"6' 2""",206,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
604,8477046,Joakim Ryan,/api/v1/people/8477046,Joakim,Ryan,6,1993-06-17,26,Rumson,NJ,USA,USA,"5' 11""",185,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
605,8477073,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,26,Sauble Beach,ON,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
606,8477361,Calvin Petersen,/api/v1/people/8477361,Calvin,Petersen,40,1994-10-19,25,Waterloo,IA,USA,USA,"6' 1""",185,True,False,False,True,R,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
607,8477960,Adrian Kempe,/api/v1/people/8477960,Adrian,Kempe,9,1996-09-13,23,Kramfors,,SWE,SWE,"6' 2""",201,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
608,8478020,Michael Amadio,/api/v1/people/8478020,Michael,Amadio,10,1996-05-13,23,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",204,True,False,False,False,R,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
609,8478455,Austin Wagner,/api/v1/people/8478455,Austin,Wagner,51,1997-06-23,22,Calgary,AB,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
610,8478911,Matt Roy,/api/v1/people/8478911,Matt,Roy,3,1995-03-01,25,Detroit,MI,USA,USA,"6' 1""",200,True,False,False,True,R,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
611,8479675,Trevor Moore,/api/v1/people/8479675,Trevor,Moore,12,1995-03-31,25,Thousand Oaks,CA,USA,USA,"5' 10""",185,True,False,False,True,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
612,8479998,Mikey Anderson,/api/v1/people/8479998,Mikey,Anderson,44,1999-05-25,20,Fridley,MN,USA,USA,"6' 0""",197,True,False,False,True,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
613,8480014,Gabriel Vilardi,/api/v1/people/8480014,Gabriel,Vilardi,42,1999-08-16,20,Kingston,ON,CAN,CAN,"6' 3""",201,True,False,False,True,R,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
614,8480113,Alex Iafallo,/api/v1/people/8480113,Alex,Iafallo,19,1993-12-21,26,Eden,NY,USA,USA,"6' 0""",188,True,False,False,False,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
615,8480336,Sean Walker,/api/v1/people/8480336,Sean,Walker,26,1994-11-13,25,Keswick,ON,CAN,CAN,"5' 11""",196,True,False,False,False,R,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
616,8481481,Blake Lizotte,/api/v1/people/8481481,Blake,Lizotte,46,1997-12-13,22,Lindstrom,MN,USA,USA,"5' 7""",172,True,False,False,True,L,Y,"{'id': 26, 'name': 'Los Angeles Kings', 'link': '/api/v1/teams/26'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
617,8474578,Erik Karlsson,/api/v1/people/8474578,Erik,Karlsson,65,1990-05-31,29,Landsbro,,SWE,SWE,"6' 0""",190,True,True,False,False,R,I,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
618,8474774,Dalton Prout,/api/v1/people/8474774,Dalton,Prout,5,1990-03-13,30,Kingsville,ON,CAN,CAN,"6' 3""",215,True,False,False,False,R,I,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
619,8476881,Tomas Hertl,/api/v1/people/8476881,Tomas,Hertl,48,1993-11-12,26,Praha,,CZE,CZE,"6' 2""",215,True,True,False,False,L,I,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
620,8466138,Joe Thornton,/api/v1/people/8466138,Joe,Thornton,19,1979-07-02,40,London,ON,CAN,CAN,"6' 4""",220,True,True,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
621,8470613,Brent Burns,/api/v1/people/8470613,Brent,Burns,88,1985-03-09,35,Barrie,ON,CAN,CAN,"6' 5""",230,True,True,False,False,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
622,8471709,Marc-Edouard Vlasic,/api/v1/people/8471709,Marc-Edouard,Vlasic,44,1987-03-30,33,Montreal,QC,CAN,CAN,"6' 1""",205,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
623,8474053,Logan Couture,/api/v1/people/8474053,Logan,Couture,39,1989-03-28,31,Guelph,ON,CAN,CAN,"6' 1""",200,True,False,True,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
624,8474889,Martin Jones,/api/v1/people/8474889,Martin,Jones,31,1990-01-10,30,North Vancouver,BC,CAN,CAN,"6' 4""",190,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
625,8475169,Evander Kane,/api/v1/people/8475169,Evander,Kane,9,1991-08-02,28,Vancouver,BC,CAN,CAN,"6' 2""",210,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
626,8475834,Marcus Sorensen,/api/v1/people/8475834,Marcus,Sorensen,20,1992-04-07,28,Sodertalje,,SWE,SWE,"5' 11""",175,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
627,8475841,Tim Heed,/api/v1/people/8475841,Tim,Heed,72,1991-01-27,29,Gothenburg,,SWE,SWE,"5' 11""",180,True,False,False,False,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
628,8475869,Brandon Davidson,/api/v1/people/8475869,Brandon,Davidson,21,1991-08-21,28,Taber,AB,CAN,CAN,"6' 2""",208,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
629,8476474,Stefan Noesen,/api/v1/people/8476474,Stefan,Noesen,11,1993-02-12,27,Plano,TX,USA,USA,"6' 1""",205,True,False,False,False,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
630,8477180,Aaron Dell,/api/v1/people/8477180,Aaron,Dell,30,1989-05-04,30,Airdrie,AB,CAN,CAN,"6' 0""",205,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
631,8477922,Melker Karlsson,/api/v1/people/8477922,Melker,Karlsson,68,1990-07-18,29,Lycksele,,SWE,SWE,"6' 0""",180,True,False,False,False,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
632,8478099,Kevin Labanc,/api/v1/people/8478099,Kevin,Labanc,62,1995-12-12,24,Brooklyn,NY,USA,USA,"5' 11""",185,True,False,False,False,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
633,8478136,Jacob Middleton,/api/v1/people/8478136,Jacob,Middleton,67,1996-01-02,24,Wainwright,AB,CAN,CAN,"6' 3""",210,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
634,8478414,Timo Meier,/api/v1/people/8478414,Timo,Meier,28,1996-10-08,23,Herisau,,CHE,CHE,"6' 0""",210,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
635,8479393,Noah Gregor,/api/v1/people/8479393,Noah,Gregor,73,1998-07-28,21,Beaumont,AB,CAN,CAN,"6' 0""",185,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
636,8479580,Dylan Gambrell,/api/v1/people/8479580,Dylan,Gambrell,7,1996-08-26,23,Bonney Lake,WA,USA,USA,"6' 0""",185,True,False,False,True,R,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
637,8479983,Mario Ferraro,/api/v1/people/8479983,Mario,Ferraro,38,1998-09-17,21,Toronto,ON,CAN,CAN,"5' 11""",185,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
638,8480160,Radim Simek,/api/v1/people/8480160,Radim,Simek,51,1992-09-20,27,Mlada Boleslav,,CZE,CZE,"5' 11""",200,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
639,8480384,Alexander True,/api/v1/people/8480384,Alexander,True,70,1997-07-17,22,Copenhagen,,DNK,DNK,"6' 5""",200,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
640,8480965,Antti Suomela,/api/v1/people/8480965,Antti,Suomela,40,1994-03-17,26,Espoo,,FIN,FIN,"6' 0""",180,True,False,False,False,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
641,8481516,Joel Kellman,/api/v1/people/8481516,Joel,Kellman,46,1994-05-25,25,Karlskrona,,SWE,SWE,"5' 11""",192,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
642,8481640,Lean Bergmann,/api/v1/people/8481640,Lean,Bergmann,45,1998-10-04,21,Hemer,,DEU,DEU,"6' 2""",205,True,False,False,True,L,Y,"{'id': 28, 'name': 'San Jose Sharks', 'link': '/api/v1/teams/28'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
643,8471273,Brandon Dubinsky,/api/v1/people/8471273,Brandon,Dubinsky,17,1986-04-29,33,Anchorage,AK,USA,USA,"6' 2""",208,True,False,False,False,L,I,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
644,8476981,Josh Anderson,/api/v1/people/8476981,Josh,Anderson,77,1994-05-07,25,Burlington,ON,CAN,CAN,"6' 3""",222,True,False,False,False,R,I,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
645,8477495,Seth Jones,/api/v1/people/8477495,Seth,Jones,3,1994-10-03,25,Arlington,TX,USA,USA,"6' 4""",209,True,False,False,False,R,I,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
646,8478567,Dean Kukan,/api/v1/people/8478567,Dean,Kukan,46,1993-07-08,26,Volketswil,,CHE,CHE,"6' 2""",192,True,False,False,False,L,I,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
647,8480074,Alexandre Texier,/api/v1/people/8480074,Alexandre,Texier,42,1999-09-13,20,St. Martin D'heres,,FRA,FRA,"6' 1""",192,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
648,8471804,Nathan Gerbe,/api/v1/people/8471804,Nathan,Gerbe,24,1987-07-24,32,Oxford,MI,USA,USA,"5' 4""",169,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
649,8473422,Nick Foligno,/api/v1/people/8473422,Nick,Foligno,71,1987-10-31,32,Buffalo,NY,USA,USA,"6' 0""",208,True,False,True,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
650,8474062,Riley Nash,/api/v1/people/8474062,Riley,Nash,20,1989-05-09,30,Consort,AB,CAN,CAN,"6' 2""",185,True,False,False,False,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
651,8474679,Gustav Nyquist,/api/v1/people/8474679,Gustav,Nyquist,14,1989-09-01,30,Halmstad,,SWE,SWE,"5' 11""",179,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
652,8474715,Cam Atkinson,/api/v1/people/8474715,Cam,Atkinson,13,1989-06-05,30,Riverside,CT,USA,USA,"5' 8""",175,True,False,False,False,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
653,8475233,David Savard,/api/v1/people/8475233,David,Savard,58,1990-10-22,29,St. Hyacinthe,QC,CAN,CAN,"6' 2""",229,True,False,False,False,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
654,8476432,Boone Jenner,/api/v1/people/8476432,Boone,Jenner,38,1993-06-15,26,Dorchester,ON,CAN,CAN,"6' 2""",208,True,True,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
655,8476449,Scott Harrington,/api/v1/people/8476449,Scott,Harrington,4,1993-03-10,27,Kingston,ON,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
656,8476850,Ryan Murray,/api/v1/people/8476850,Ryan,Murray,27,1993-09-27,26,Regina,SK,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
657,8476870,Stefan Matteau,/api/v1/people/8476870,Stefan,Matteau,23,1994-02-23,26,Chicago,IL,USA,USA,"6' 2""",220,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
658,8476913,Devin Shore,/api/v1/people/8476913,Devin,Shore,74,1994-07-19,25,Ajax,ON,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
659,8476914,Joonas Korpisalo,/api/v1/people/8476914,Joonas,Korpisalo,70,1994-04-28,25,Pori,,FIN,FIN,"6' 3""",191,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
660,8477416,Oliver Bjorkstrand,/api/v1/people/8477416,Oliver,Bjorkstrand,28,1995-04-10,25,Herning,,DNK,DNK,"6' 0""",177,True,False,False,False,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
661,8477505,Alexander Wennberg,/api/v1/people/8477505,Alexander,Wennberg,10,1994-09-22,25,Stockholm,,SWE,SWE,"6' 2""",197,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
662,8477974,Ryan MacInnis,/api/v1/people/8477974,Ryan,MacInnis,49,1996-02-14,24,St. Louis,MO,USA,USA,"6' 4""",200,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
663,8478007,Elvis Merzlikins,/api/v1/people/8478007,Elvis,Merzlikins,90,1994-04-13,25,Riga,,LVA,LVA,"6' 3""",181,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
664,8478460,Zach Werenski,/api/v1/people/8478460,Zach,Werenski,8,1997-07-19,22,Grosse Pointe,MI,USA,USA,"6' 2""",212,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
665,8478506,Gabriel Carlsson,/api/v1/people/8478506,Gabriel,Carlsson,53,1997-01-02,23,Orebro,,SWE,SWE,"6' 5""",192,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
666,8478831,Kevin Stenlund,/api/v1/people/8478831,Kevin,Stenlund,11,1996-09-20,23,Stockholm,,SWE,SWE,"6' 4""",209,True,False,False,True,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
667,8478882,Vladislav Gavrikov,/api/v1/people/8478882,Vladislav,Gavrikov,44,1995-11-21,24,Yaroslavl,,RUS,RUS,"6' 3""",213,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
668,8478906,Markus Nutivaara,/api/v1/people/8478906,Markus,Nutivaara,65,1994-06-06,25,Oulu,,FIN,FIN,"6' 1""",187,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
669,8479369,Andrew Peeke,/api/v1/people/8479369,Andrew,Peeke,2,1998-03-17,22,Parkland,FL,USA,USA,"6' 3""",194,True,False,False,True,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
670,8479400,Pierre-Luc Dubois,/api/v1/people/8479400,Pierre-Luc,Dubois,18,1998-06-24,21,Ste-Agathe-des-Monts,QC,CAN,CAN,"6' 3""",218,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
671,8480205,Emil Bemstrom,/api/v1/people/8480205,Emil,Bemstrom,52,1999-06-01,20,Nykoping,,SWE,SWE,"6' 0""",190,True,False,False,True,R,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
672,8480762,Eric Robinson,/api/v1/people/8480762,Eric,Robinson,50,1995-06-14,24,Bellmawr,NJ,USA,USA,"6' 2""",197,True,False,False,True,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
673,8481650,Jakob Lilja,/api/v1/people/8481650,Jakob,Lilja,15,1993-07-23,26,Malmo,,SWE,SWE,"6' 1""",196,True,False,False,False,L,Y,"{'id': 29, 'name': 'Columbus Blue Jackets', 'link': '/api/v1/teams/29'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
674,8477369,Carson Soucy,/api/v1/people/8477369,Carson,Soucy,21,1994-07-27,25,Viking,AB,CAN,CAN,"6' 5""",210,True,False,False,True,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
675,8469459,Mikko Koivu,/api/v1/people/8469459,Mikko,Koivu,9,1983-03-12,37,Turku,,FIN,FIN,"6' 3""",213,True,False,True,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
676,8470595,Eric Staal,/api/v1/people/8470595,Eric,Staal,12,1984-10-29,35,Thunder Bay,ON,CAN,CAN,"6' 4""",206,True,False,False,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
677,8470600,Ryan Suter,/api/v1/people/8470600,Ryan,Suter,20,1985-01-21,35,Madison,WI,USA,USA,"6' 2""",206,True,True,False,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
678,8470610,Zach Parise,/api/v1/people/8470610,Zach,Parise,11,1984-07-28,35,Minneapolis,MN,USA,USA,"5' 11""",195,True,True,False,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
679,8471227,Devan Dubnyk,/api/v1/people/8471227,Devan,Dubnyk,40,1986-05-04,33,Regina,SK,CAN,CAN,"6' 6""",224,True,False,False,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
680,8471774,Alex Stalock,/api/v1/people/8471774,Alex,Stalock,32,1987-07-28,32,St. Paul,MN,USA,USA,"6' 0""",200,True,False,False,False,L,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
681,8474688,Greg Pateryn,/api/v1/people/8474688,Greg,Pateryn,29,1990-06-20,29,Sterling Heights,MI,USA,USA,"6' 3""",220,True,False,False,False,R,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
682,8474716,Jared Spurgeon,/api/v1/people/8474716,Jared,Spurgeon,46,1989-11-29,30,Edmonton,AB,CAN,CAN,"5' 9""",167,True,False,False,False,R,Y,"{'id': 30, 'name': 'Minnesota Wild', 'link': '/api/v1/teams/30'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
